date,gross_pnl,vega_pnl,spread_cost_full,hedge_cost,positions,names_today,mean_iv,mean_relative_spread,net_vega,net_hedge_notional,gross_premium,long_pnl,short_pnl,net_pnl_25,net_pnl_50
2022-04-07,9063.905890940006,6362.222222222224,223062.5780580371,123.43865345957646,90,445,0.34555277777777776,0.16707260507834984,1.4210854715202004e-13,-15864.700231532726,699520.8972327197,644.1593545903554,8419.746536349652,-46825.177277028844,-102590.82179153812
2022-04-08,2435.310042721124,-9955.555555555557,235145.22845119852,118.52126317899025,90,445,0.3628588888888889,0.16307228315963607,0.0,-29012.26016791464,732097.7985671092,3634.8580314322066,-1199.5479887110832,-56469.518333257496,-115255.82544605713
2022-04-11,3208.505278813116,4017.1590909090883,226004.64136857286,113.85349934659239,88,436,0.37693244318181823,0.16391536224316003,-2.842170943040401e-14,-107543.43831136555,760656.2564825055,-5958.131604138436,9166.636882951552,-53406.508562676696,-109907.6689048199
2022-04-12,4737.664869645184,3453.260869565208,199355.74444192232,132.98762149134183,92,452,0.35360108695652176,0.13952984834450885,8.526512829121202e-14,-41851.25988918835,715806.0572761517,-4215.913610592749,8953.578480237933,-45234.25886232674,-95073.19497280731
2022-04-13,-2018.7263425148885,-162.22222222223232,215466.45805096775,122.94645558025917,90,450,0.36286777777777784,0.14859256665815337,-2.842170943040401e-14,-76251.80354910882,732674.7124657052,-5532.857439530243,3514.131097015355,-56008.28731083709,-109874.90182357901
2022-04-14,-3934.0315865793323,-11131.111111111106,229126.63779539513,140.61581925155406,90,449,0.3450977777777778,0.1726274428101457,8.526512829121202e-14,-162952.9951805876,698382.0621555257,-7675.969458515294,3741.9378719359624,-61356.30685467967,-118637.96630352846
2022-04-18,2560.963332264682,2233.695652173915,180224.2996014682,116.27154132572576,92,452,0.3554548913043478,0.12503008102123836,1.1368683772161603e-13,54657.53711541633,717182.8072896753,-1007.9599911075267,3568.9233233722084,-42611.38310942809,-87667.45800979514
2022-04-19,-4461.2074977787415,-3536.6666666666747,171684.35933679334,126.41558312197424,90,446,0.3487227777777778,0.12455914864738452,0.0,-16304.023909858328,704187.8544383415,8255.36455635434,-12716.572054133081,-47508.71291509905,-90429.80274929738
2022-04-20,-8630.272364734052,-3917.7777777777833,199055.10563209766,125.43867429664672,90,441,0.3550827777777778,0.14319129531017197,-8.526512829121202e-14,-190148.24718643236,716670.2122768677,13089.613956843696,-21719.886321577746,-58519.487447055115,-108283.26385507952
2022-04-21,-192.7792632955896,-5038.636363636361,186435.89359688485,131.64347613001883,88,434,0.3698272727272727,0.12930787502442384,-1.4210854715202004e-13,-205726.25964849247,747448.8239077199,23399.85699749585,-23592.636260791438,-46933.39613864682,-93542.36953786803
2022-04-22,6907.669369503183,-1902.2222222222258,208058.74701934966,154.51610018253882,90,447,0.40117444444444444,0.13609249819467908,-5.684341886080802e-14,-41942.75811821445,812579.619499584,-1208.1074146066792,8115.776784109863,-45261.53348551677,-97276.22024035417
2022-04-25,-3916.521206294052,2205.6818181818126,301476.0463601311,199.68129541008653,88,432,0.39555,0.17783080846636268,0.0,-56469.3909283414,808598.1970133877,19869.707307723278,-23786.22851401733,-79485.21409173693,-154854.2256817697
2022-04-26,8246.143399429859,9303.488372093034,324819.5176089073,191.59316221087795,86,426,0.4034290697674419,0.20499347161157297,-2.842170943040401e-14,218658.91614541778,821857.4781290225,-4742.78165583537,12988.925055265228,-73150.32916500785,-154355.2085672347
2022-04-27,-12000.279696264315,5002.272727272728,297436.9117191024,189.50912733270604,88,435,0.4126357954545455,0.2026872582477756,2.842170943040401e-14,10132.434255384469,838666.2381198471,-6737.460958588677,-5262.818737675639,-86549.01675337263,-160908.24468314822
2022-04-28,8995.552344169737,9820.454545454548,298377.9882164448,149.9613970589839,88,438,0.38888920454545456,0.17741211177814617,0.0,-64894.64382136492,787686.2588874243,34448.38981773927,-25452.83747356953,-65748.90610700044,-140343.40316111164
2022-04-29,-6183.22808335639,-8474.418604651153,310481.77924618067,182.947994982756,86,427,0.4289563953488372,0.19910371471839233,2.2737367544323206e-13,-68286.45194598229,872635.4603725942,-14366.10091661774,8182.872833261348,-83986.6208898843,-161607.0657014295
2022-05-02,9384.896053999164,12156.818181818182,255003.4569750637,117.45609829590369,44,218,0.45239204545454553,0.13161195169039694,-5.684341886080802e-14,-74718.96611327206,909412.3225435554,-1578.3529770929636,10963.24903109213,-54483.42428806266,-118234.28853182858
2022-05-03,23826.445216020027,17745.454545454548,265767.0528573779,109.75556157057409,44,218,0.4037284090909091,0.15951053458958464,-1.1368683772161603e-13,-12979.878167643488,813908.5323088964,-3552.667772844691,27379.11298886472,-42725.07355989502,-109166.8367742395
2022-05-04,-9182.302024477744,2715.555555555552,298725.5184919632,121.13467596567358,90,441,0.3649588888888889,0.18426036633082832,-2.842170943040401e-14,-121078.39438566445,737826.9801288256,40266.35864183303,-49448.660666310774,-83984.81632343422,-158666.19594642502
2022-05-05,-8885.895185419871,-963.6363636363712,248158.950645739,121.43568638289611,88,439,0.41010056818181817,0.17132344091588017,8.526512829121202e-14,-18221.283272856963,827630.2831590137,-4983.123528084317,-3902.7716573355533,-71047.06853323753,-133086.80619467227
2022-05-06,4989.39047351899,-560.0000000000018,270911.3574664422,121.96530369893277,90,449,0.40479944444444443,0.15947869891392796,-2.842170943040401e-14,-144486.75174464507,818574.9399736074,33155.435263136635,-28166.044789617645,-62860.4141967905,-130588.25356340106
2022-05-09,-739.6309578412856,-3117.4444444444366,282891.0135680481,135.64800783777048,90,445,0.42159166666666664,0.17095323335542434,5.684341886080802e-14,-75810.30082056182,852800.3200573454,-4933.876530015821,4194.2455721745355,-71598.03235769107,-142320.7857497031
2022-05-10,4752.840914673807,6365.777777777768,300941.02181087545,142.11509080860662,90,444,0.4164893333333333,0.17311753002914376,-2.842170943040401e-14,-24499.490154516312,846689.2931626788,12253.107989496782,-7500.267074822976,-70624.52962885366,-145859.7850815725
2022-05-11,7726.770486951081,4961.111111111115,302075.3952766819,144.52338461990135,90,446,0.4144877777777778,0.16610861281168107,1.4210854715202004e-13,-101191.18687939332,839536.3917993901,6805.756331366969,921.0141555841113,-67936.6017168393,-143455.4505360098
2022-05-12,-8079.401207064248,1276.1363636363747,309377.51325984934,144.62891063003215,88,439,0.43657670454545455,0.18392371081699224,5.684341886080802e-14,-149290.75319232506,881548.475127988,-13139.56120556445,5060.159998500202,-85568.40843265662,-162912.78674761896
2022-05-13,-2664.9499590691134,-5513.777777777779,268588.35545286804,136.71837497729288,90,442,0.39690133333333333,0.1871570805987601,8.526512829121202e-14,45826.97052418987,803791.2646304002,-26200.940892724622,23535.99093365551,-69948.75719726342,-137095.84606048043
2022-05-16,3519.905125418365,11364.891304347824,215486.3860164154,160.66595705624175,92,453,0.3932545108695652,0.1333558215628111,-1.1368683772161603e-13,-126678.65131999599,800691.0428372435,-5862.935298475878,9382.840423894242,-50512.357335741726,-104383.95383984558
2022-05-17,-1407.3882836465777,-4324.444444444447,207193.14377582108,159.49598778136829,90,441,0.3673116666666667,0.1368437853947583,1.4210854715202004e-13,-80439.15412481941,747741.7706744621,55639.715443998546,-57047.103727645124,-53365.170215383216,-105163.45615933849
2022-05-18,-1896.7380899830086,6706.6666666666615,202519.786948109,171.30692173876528,90,444,0.4236744444444445,0.1332907320822242,8.526512829121202e-14,-83916.74449135107,863670.6010797143,-6402.803070758849,4506.064980775841,-52697.991748749024,-103327.93848577626
2022-05-19,-8977.731620333323,-6093.777777777761,215350.50309970725,178.48256707424645,90,448,0.40441311111111117,0.12580266400780993,2.842170943040401e-14,12888.532952903173,824849.821387916,-8055.816098750074,-921.9155215832493,-62993.83996233438,-116831.46573726118
2022-05-20,-11153.343613387075,-15442.222222222226,210712.14141894103,160.14554724483347,90,441,0.40789500000000006,0.12723112879485027,8.526512829121202e-14,-177635.3287213806,828510.2526032199,-19236.54782854659,8083.204215159515,-63991.524515367164,-116669.55987010241
2022-05-23,13173.602816756675,15929.54545454547,250467.45737120055,138.72114275963253,88,438,0.4062403409090909,0.15113280185420397,-2.842170943040401e-14,94504.81759413832,821604.8084014409,10405.301084377472,2768.3017323792023,-49581.982668803095,-112198.84701160324
2022-05-24,-105.21933613520764,3994.4444444444453,274561.55320797843,152.19157886765697,90,446,0.4114333333333334,0.18083977891381556,5.684341886080802e-14,-65499.554444335634,833153.6789295988,-6638.826005727797,6533.606669592588,-68897.79921699748,-137538.18751899208
2022-05-25,-31885.676755176046,1521.7391304347834,289352.9028495264,179.57964687319037,92,453,0.41661521739130436,0.15085977238645865,8.526512829121202e-14,-216550.01987968097,848138.8854564507,-10238.427551309805,-21647.249203866242,-104403.48211443082,-176741.70782681243
2022-05-26,-940.2268233440873,6797.7777777777665,293900.71766159596,163.81780060665264,90,446,0.3855538888888889,0.18821808052149536,2.842170943040401e-14,5165.213184421804,780755.4154193369,-8368.72281899492,7428.495995650833,-74579.22403934973,-148054.40345474874
2022-05-27,4756.632681098111,-4040.4651162790565,250366.16329453402,174.5390576653807,86,428,0.3582494186046512,0.17556485315204612,0.0,-43307.840545957515,728952.9106141822,-1699.9434760940305,6456.576157192141,-58009.447200200775,-120600.98802383427
2022-05-31,3100.5926001883827,5015.1111111111195,233808.8603456364,129.18518166505297,90,447,0.36871511111111116,0.1716269906348812,-1.7053025658242404e-13,918.3368295827229,747623.4893193084,489.7868585167668,2610.8057416716165,-55480.80766788577,-113933.02275429489
2022-06-01,-8946.801666248992,-4678.260869565235,215911.92770535056,124.07947109270937,92,460,0.3525806521739131,0.1507560076708703,-1.4210854715202004e-13,35340.212888260314,713204.3302898625,-10164.337217981452,1217.5355517324597,-63048.86306367934,-117026.844990017
2022-06-02,2256.43548120829,1781.6666666666686,215583.8084470801,123.081401919662,90,442,0.33852444444444446,0.16650577548778148,5.684341886080802e-14,-1366.2664093308485,683156.6745075936,1434.8564901868554,821.5789910214346,-51762.5980324814,-105658.55014425142
2022-06-03,2094.565106890068,-1796.5555555555602,212740.1009519791,133.82403893966205,90,447,0.33605383333333333,0.1641887077719522,5.684341886080802e-14,-138297.5743529227,682713.9241763968,-12947.754509087494,15042.319615977562,-51224.28417004437,-104409.30940803916
2022-06-06,5280.7726857886555,3564.130434782604,204938.8800298297,118.43268846010929,92,451,0.3427065217391304,0.15604348621425207,8.526512829121202e-14,-197051.9838191406,692682.0959887744,-2967.4936670878983,8248.266352876553,-46072.38001012889,-97307.1000175863
2022-06-07,2292.253200183265,-2343.181818181809,166575.19914350027,133.62038246256623,88,439,0.32889261363636363,0.14259079819639287,1.7053025658242404e-13,-85657.5566756747,665674.1536505545,3925.9195563851426,-1633.666356201877,-39485.166968154364,-81128.96675402945
2022-06-08,6059.252369254253,4225.000000000002,204250.16569387348,134.89550905152856,92,452,0.34205760869565216,0.14195829433195303,8.526512829121202e-14,29691.87701918555,693130.9634407696,13344.403864673752,-7285.1514954195,-45138.18456326565,-96200.72598673402
2022-06-09,6815.090358952904,6771.777777777784,218596.672113502,126.57169646285533,90,447,0.36762,0.14038436942438084,-1.1368683772161603e-13,-184886.72336923136,743878.8133424013,25176.47452239162,-18361.384163438717,-47960.649365885445,-102609.81739426094
2022-06-10,-11316.672628487046,-5342.888888888897,252946.4073686277,144.521691909521,90,443,0.3896392222222223,0.15465190056406367,1.7053025658242404e-13,-180630.97175033868,790619.4149824983,48914.58382514246,-60231.2564536295,-74697.7961625535,-137934.3980047104
2022-06-13,5175.801457141942,10846.666666666657,171632.41269579652,155.9308869589117,90,443,0.4604844444444445,0.11319268505537909,-2.842170943040401e-14,139567.61495175736,933255.1995311662,-10402.658061106862,15578.459518248803,-37888.232603766104,-80796.33577771523
2022-06-14,10830.290427267953,11954.33333333333,195205.8676495445,168.09046944348086,90,449,0.42634444444444447,0.11331194858554523,-8.526512829121202e-14,-134788.8106626522,866338.8459511644,-17266.842554355495,28097.13298162345,-38139.26695456165,-86940.73386694778
2022-06-15,-88.65301049242123,-11088.88888888889,199453.87816654937,181.57973660700247,90,443,0.3965506111111111,0.12872153209979942,0.0,-75504.88326654928,810350.9259950618,37571.40705576599,-37660.06006625841,-50133.70228873677,-99997.1718303741
2022-06-16,7226.669089946363,5373.72093023255,225381.08604546485,180.6527068295032,86,425,0.43257313953488374,0.14188189283852592,1.7053025658242404e-13,154994.6574383775,879969.3951061056,-16647.91768409705,23874.58677404341,-49299.25512824935,-105644.52663961556
2022-06-17,-2764.58202290124,2647.2093023255748,196792.83896875038,206.28211206005886,86,428,0.40772116279069764,0.12539663573529883,2.842170943040401e-14,-268351.7607850097,833769.2502815058,-25677.301108256874,22912.719085355635,-52169.07387714889,-101367.2836193365
2022-06-21,-8446.138452091798,-801.9767441860469,217230.66401213306,155.05685851173186,86,428,0.4080350581395349,0.13892263885486011,1.4210854715202004e-13,2052.384848282214,825843.9143287663,201.31707985827518,-8647.455531950072,-62908.86131363679,-117216.52731667005
2022-06-22,10044.10075940345,7889.285714285711,218336.75584658544,170.1872517402812,84,418,0.41126845238095244,0.14758805392032898,2.842170943040401e-14,139360.44583430563,837783.8185932066,12364.673006548388,-2320.5722471449376,-44710.27545398319,-99294.46441562955
2022-06-23,7236.573869786506,10032.906976744182,239647.1953740835,177.31518513568346,86,423,0.4382263372093024,0.14414521428865534,-1.1368683772161603e-13,-123615.41604686211,888599.5134166824,11593.60346234965,-4357.029592563144,-52852.54015887005,-112764.33900239093
2022-06-24,11574.632556945176,9225.000000000007,184504.31587747598,112.94332763602645,42,207,0.4506119047619048,0.11078109394863626,1.7053025658242404e-13,-38874.22447857764,906058.5393964587,-5468.907096135854,17043.539653081032,-34664.38974005984,-80790.46870942884
2022-06-27,8944.353405752128,8662.14285714285,209827.08643526444,111.48817427469906,42,208,0.4540177380952381,0.13414492766298194,0.0,-19589.038515829634,913115.2131900245,6914.180937802962,2030.1724679491658,-43623.90637733868,-96080.67798615478
2022-06-28,-12710.337852155528,-3361.9047619047624,179041.19704042972,123.19626370381312,42,207,0.43829285714285715,0.11241983953280725,2.2737367544323206e-13,-15214.882529515704,881083.0786315864,-4103.704889866314,-8606.632962289214,-57593.83337596677,-102354.1326360742
2022-06-29,-5223.786609912144,-5971.428571428559,208949.36469719646,116.21457616548358,42,209,0.4025928571428572,0.1083911776690432,1.1368683772161603e-13,90637.74097697565,810954.2182916659,-2285.8021615762104,-2937.984448335934,-57577.342360376744,-109814.68353467586
2022-06-30,12335.876423216916,6193.181818181834,237564.91954495886,97.11071969886746,44,211,0.4344920454545455,0.14623452650627064,-2.2737367544323206e-13,-128300.39361981628,873960.3498102283,1402.6020929471495,10933.274330269767,-47152.46418272166,-106543.69406896138
