date,option_pnl,vega_pnl,theta_pnl,gamma_pnl,hedge_pnl,cost,gross_pnl,total_pnl,long_pnl,short_pnl,gross_vega,n_positions
2022-06-24,-17100.747526236875,-301.43445053509527,1405.5730976777068,-4512.795061393359,12987.107959722469,0.0,-4113.639566514409,-4113.639566514409,-2651.2729765004065,-1462.3665900140024,134387.02467171696,217
2022-06-27,18767.198815380925,8943.86017557293,4176.836399962832,549.7996677775542,-6316.563726576796,0.0,12450.635088804129,12450.635088804129,-3901.618575474693,16352.253664278822,123093.91568822073,217
2022-06-28,9439.049994912972,3755.373385944463,1146.4055746528152,-1722.4331148330652,-6893.667307713593,0.0,2545.3826871993783,2545.3826871993783,7030.371475805418,-4484.9887886060405,117378.59781907959,217
2022-06-29,7454.026592690555,-4687.6457021751685,892.2571064675793,-1489.821402128022,-12608.548481048445,0.0,-5154.521888357888,-5154.521888357888,-886.7243311459312,-4267.797557211957,108321.31127003288,217
2022-06-30,-1608.858036630675,-137.4723310317562,1216.1285601346347,513.7802319629261,2334.148126494457,0.0,725.2900898637813,725.2900898637813,3225.227779385287,-2499.937689521506,102272.57778701592,217
2022-07-01,26972.385256003534,380.5257699369165,1184.8470464415109,121.29324706246474,-25769.028107131115,0.0,1203.3571488724222,1203.3571488724222,-5970.89971392137,7174.256862793791,95576.37524477081,217
2022-07-05,6963.552554199356,1768.3223926330224,7308.01144138772,-3892.0699231217686,-3244.385915420043,0.0,3719.1666387793125,3719.1666387793125,-3374.425658727249,7093.592297506562,73240.83922487649,217
2022-07-06,-6869.032042274246,-1831.1858657225805,2129.2631586695024,596.4631579621472,10835.869478840594,0.0,3966.8374365663494,3966.8374365663494,-4555.797002982513,8522.634439548861,65377.67490266519,217
2022-07-07,8359.263358465781,4454.4112670363165,2223.5063623738297,4873.034044423701,3848.6190392438484,0.0,12207.882397709629,12207.882397709629,3315.2405857422086,8892.64181196742,62477.873980014985,217
2022-07-08,10736.443863433968,-3692.0359313043537,2073.298525008815,-3899.480944863424,-13880.118654270156,0.0,-3143.67479083619,-3143.67479083619,-5968.86099867198,2825.1862078357904,54446.913437222815,217
2022-07-11,9979.89380804926,-10197.308472021658,7385.588340235513,-18686.670468032702,-22793.111130568825,0.0,-12813.217322519564,-12813.217322519564,1959.5205186652688,-14772.737841184831,36186.79045338364,217
2022-07-12,-10834.25700999402,-5822.115727667451,2161.603170114131,-2746.8753634383224,12538.024096288163,0.0,1703.767086294142,1703.767086294142,1118.6282776149062,585.1388086792359,28698.493982021453,217
2022-07-13,10383.45556709982,116.96619735215911,1264.9252432051098,-2249.357264591046,-10038.55985357659,0.0,344.89571352323156,344.89571352323156,-6992.815003294085,7337.710716817316,21134.736134242856,217
2022-07-14,-9497.99985904497,1924.7200181341343,3220.9823299646087,1774.39663682354,13588.729668198797,0.0,4090.7298091538255,4090.7298091538255,2683.3082628006064,1407.4215463532194,12419.964653153023,217
2022-07-15,4912.595484230725,10219.600965862475,549.9263877071902,-14432.897423218528,-17958.062686423295,0.0,-13045.467202192569,-13045.467202192569,-6411.089211956239,-6634.3779902363285,2332.91217542395,217
2022-07-25,0.0,0.0,0.0,0.0,0.0,3955.476655736582,0.0,-3955.476655736582,-492.5110468818324,-3462.965608854749,20000.0,10
2022-07-26,-125.45845563906241,-473.0185596471358,57.47323670528141,-9.908836716994857,-326.8734016223246,2433.2877989429808,-452.3318572613871,-2885.619656204368,-285.10893154085755,-2600.5107246635102,39540.48996718948,20
2022-07-27,1851.2294350181871,1704.9090106216145,194.52259871575802,574.7231109177601,557.2579919033457,2372.716937599442,2408.487426921533,35.77048932209065,-2164.245584633939,2200.0160739560297,59411.898615158614,33
2022-07-28,784.2197321913366,2242.278447401506,276.3570890199611,-1081.4219507234707,659.9948340981537,2151.711013279535,1444.2145662894902,-707.4964469900447,-1911.3343448654111,1203.8378978753663,78524.95922107754,48
2022-07-29,3272.043334558418,-352.69119434403086,321.7458348680701,231.45841732286362,-2965.6743618471346,1829.2433649243228,306.3689727112832,-1522.8743922130395,-1363.4808075120523,-159.39358470098747,97282.52860079575,65
2022-08-01,-0.2858518422816317,-703.94018589261,1243.388025294166,-470.9543364056183,-15.327413347670358,0.0,-15.613265189952005,-15.613265189952005,804.8825033810327,-820.4957685709848,94196.1411180482,65
2022-08-02,5247.998155259472,5063.5026499899495,420.51632229141586,59.85995707457519,330.6047783764982,0.0,5578.602933635971,5578.602933635971,838.47444831178,4740.1284853241905,92544.91920882193,65
2022-08-03,445.03297704478246,654.2872582805468,367.3344995458883,-440.57874392867967,197.8229331228556,0.0,642.8559101676383,642.8559101676383,-2021.2824291468226,2664.1383393144606,90540.81872255018,65
2022-08-04,-1475.1364666646903,1432.8162822433528,368.56549944903554,-909.7678684955761,2443.993113773701,0.0,968.8566471090107,968.8566471090107,355.3045434074577,613.552103701553,88175.78531736488,65
2022-08-05,-2949.6707672338944,-172.0274498734092,340.13713684039664,-45.389700943480435,2930.5365591815435,0.0,-19.134208052350825,-19.134208052350825,-3538.4160761792964,3519.281868126946,86792.79231332811,65
2022-08-08,1788.8945854716508,757.6320477232623,952.1034442463083,-21.763954536117055,68.5960496784501,0.0,1857.4906351501006,1857.4906351501006,-909.2170103245078,2766.7076454746084,83194.27656949066,65
2022-08-09,1592.417607208386,710.1001986796011,341.79376373793747,585.9622335142512,120.33927970521958,0.0,1712.7568869136055,1712.7568869136055,1010.1121719091856,702.6447150044197,82688.83574593649,65
2022-08-10,548.5733790830094,1084.9684064775524,332.28848000443526,-54.015440393986275,789.2257525868274,1943.8697595808453,1337.799131669837,-606.0706279110084,-1483.0144723758924,876.943844464884,98341.79796513019,76
2022-08-11,3943.888431022226,1052.2391144161695,389.7653906689592,-100.0330364224003,-2651.002848268618,0.0,1292.8855827536083,1292.8855827536083,1713.078029464067,-420.19244671045846,97450.2148546626,76
2022-08-12,-1147.2487975731326,1186.6695818288363,361.2920506860689,202.8995459361408,2886.4053244189054,2023.2658870324112,1739.1565268457723,-284.1093601866389,-3076.9561683731004,2792.8468081864617,109515.2643167532,85
2022-08-15,1957.927060261101,-926.5818121719125,1053.8159443459274,257.8396586919655,-1370.7502740455072,1509.2728295722943,587.1767862155936,-922.0960433567009,-2928.268344111663,2006.172300754962,124691.68807472188,95
2022-08-16,-600.1077091008262,35.66652499134764,470.7953136345937,-713.1551061601848,418.7082413702051,1471.8397035542673,-181.39946773062107,-1653.2391712848885,-2467.4687660507934,814.229594765905,143004.7621803066,106
2022-08-17,2940.5880431219625,-3266.9444487213536,515.2259501922335,-1230.5323409367586,-7111.007031066896,1834.8203120757246,-4170.418987944934,-6005.239300020659,-1905.4003523372623,-4099.838947683397,164242.15565924975,117
2022-08-18,818.0566092360123,1922.6029435220794,693.2083688174821,-1747.5031132762115,224.97549231734374,1193.0727031053757,1043.0321015533557,-150.04060155202,-2868.529654115199,2718.4890525631786,181032.2697416418,130
2022-08-19,-1063.9828282323917,-2560.7620836447227,771.1139086338062,-485.51518189728563,-1356.7346346273173,1085.3101681829935,-2420.7174628597095,-3506.0276310427025,2548.302073808626,-6054.329704851329,199161.40678010826,143
2022-08-22,1342.9285603068918,-2824.651109964723,2771.6257008267203,1398.9833944346924,607.4811757575084,1029.2468845668054,1950.4097360643998,921.1628514975944,9515.872479488178,-8594.709627990585,209377.68040420636,156
2022-08-23,-11588.7405943832,-6175.176415534145,1047.6038746286783,-6374.5350613345145,440.3962981448016,1283.9891340484153,-11148.344296238398,-12432.333430286813,-5757.425283566734,-6674.908146720079,224552.80755184405,171
2022-08-24,-6232.433119969603,511.36690673783085,1312.4101332465846,-3656.370511852817,4659.817793240387,1521.148299127208,-1572.6153267292157,-3093.763625856424,-6019.124066102701,2925.3604402462774,241114.06603038404,188
2022-08-25,-13926.013670282977,-1130.150911345425,1482.7502827071796,682.2443682897074,15009.526555434542,1845.8947147480308,1083.5128851515656,-762.3818295964651,-929.0033663155975,166.6215367191328,258306.88576451733,204
2022-08-26,21981.475853770193,-2503.6650434069165,1527.253178946406,6795.947869955104,-15903.970924660809,2848.9243022325513,6077.504929109384,3228.5806268768324,26327.2624556803,-23098.681828803463,262778.8657976698,221
2022-08-29,-2207.168077615047,-1242.5891214655978,5523.027562277311,-2080.8552074140393,5284.982227830126,1883.7302231529532,3077.814150215079,1194.0839270621257,-2877.2000982873533,4071.284025349479,265340.3502434171,238
2022-08-30,19918.288636823,298.4365690972019,1979.7746569687852,-1864.3460308387123,-20429.926215253345,2112.272880066003,-511.6375784303446,-2623.910458496347,2595.5313725071123,-5219.44183100346,274596.0915831737,255
2022-08-31,18482.553832275407,7950.970223228974,2214.8897670708147,46.37327871674828,-9355.36620491531,2161.4261328502553,9127.187627360097,6965.761494509841,-1573.208406693954,8538.969901203795,279794.7432903176,272
2022-09-01,-2083.954130648641,-3763.0181702397294,2174.3134256881403,-1558.3224959910237,-958.8928270212986,1764.2967509160692,-3042.8469576699395,-4807.143708586009,-1935.685233870855,-2871.4584747151534,297199.7137389109,289
2022-09-02,13750.362021886362,3208.8551286541488,2396.5778522757846,-3095.1595810353724,-11108.184238981721,1371.6585111257812,2642.1777829046396,1270.519271778858,1117.905049799541,152.61422197931688,306559.48024714,308
2022-09-06,15782.983897989692,1678.0436502184095,10565.087092580286,3549.2440377164125,-999.0442368477093,0.0,14783.939661141983,14783.939661141983,-1432.111983362492,16216.051644504474,278875.04534802004,308
2022-09-07,2832.175500030923,7056.910297116332,2915.5521466957075,-343.6694936327456,4976.830741517633,0.0,7809.006241548556,7809.006241548556,-2994.773616264331,10803.779857812886,285047.8879740527,308
2022-09-08,-2553.372049806685,850.3305846779525,2834.1562784007497,-1633.9606460237817,5663.807438498652,0.0,3110.435388691967,3110.435388691967,-7249.462378608657,10359.897767300623,278400.425280835,308
2022-09-09,-19821.943636140044,4086.0345408343,2749.7768549747307,-8054.019665325574,19581.70097899878,0.0,-240.24265714126983,-240.24265714126983,-13590.884764064494,13350.642106923224,278259.4680787256,308
2022-09-12,-5101.051305967633,-390.9902282483404,6719.490310192591,-2026.2805042442283,9338.637827874521,0.0,4237.586521906889,4237.586521906889,-1691.3594388559318,5928.9459607628205,262244.7126693836,308
2022-09-13,48906.896783258184,-2990.04573263878,2316.0188295389107,19012.318512967853,-32245.472511463468,0.0,16661.42427179471,16661.42427179471,43078.039353834625,-26416.615082039916,238043.1333770369,308
2022-09-14,-12738.660732819424,4431.898923347778,3974.0743155366686,-7531.013568981745,13111.441289828372,0.0,372.7805570089476,372.7805570089476,-328.161810675768,700.9423676847158,229012.0693333828,308
2022-09-15,1667.727407794603,-6390.971136266153,3355.955686608898,423.2874240447702,-1976.1429157705047,0.0,-308.4155079759022,-308.4155079759022,1385.2181461945713,-1693.6336541704734,216096.77672534168,308
2022-09-16,40784.00404372073,-6078.365425989091,7168.699484967132,-1564.6312056465565,-32534.157974439895,0.0,8249.846069280837,8249.846069280837,432.60540109185996,7817.240668188976,208154.2076596758,308
2022-09-19,-2695.6055062122978,-2622.826643476758,6139.251952863925,705.8445566947964,6955.050305430724,0.0,4259.444799218426,4259.444799218426,-10714.751672075063,14974.196471293488,198680.26118741825,244
2022-09-20,20766.392263501948,-4678.748332595529,2098.1373640088677,-199.04703521565042,-23929.144827816188,0.0,-3162.752564314239,-3162.752564314239,4365.518484243437,-7528.271048557676,186956.78979156358,244
2022-09-21,27559.015591394047,196.33172188609583,2383.3671257521946,-1658.943549621836,-25342.81335553057,0.0,2216.2022358634754,2216.2022358634754,1708.5709622099857,507.63127365348976,174680.11082357966,244
2022-09-22,24468.39833726281,2209.375691363568,2515.8815705608126,730.9874353544233,-19676.839539950208,0.0,4791.5587973125985,4791.5587973125985,3175.884201558324,1615.6745957542742,166063.1359547904,244
2022-09-23,-25274.68903882167,-19089.55430668885,2673.8727922250605,-21127.381878570843,-6910.912094214076,0.0,-32185.601133035747,-32185.601133035747,10541.909154032315,-42727.510287068064,149890.37228534,244
2022-09-26,3742.2059427756794,-784.9678263630328,7657.978607085224,-1268.9027380319862,3426.735090895824,0.0,7168.941033671505,7168.941033671505,1544.851810519374,5624.089223152131,128988.89272278435,244
2022-09-27,4444.798797800354,1455.5984208619484,2403.0923262925016,-1564.5762122922108,-2067.6342545415164,0.0,2377.164543258837,2377.164543258837,-336.0451202678977,2713.209663526735,127653.59551315967,244
2022-09-28,-7455.421724275518,3998.9140319869502,2478.4046464628386,-10735.880894514185,3321.9726594602366,0.0,-4133.4490648152805,-4133.4490648152805,-4487.662933092971,354.2138682776905,137550.17899175588,244
2022-09-29,37944.909713689456,-2458.34762477782,2433.5086686137533,-1481.2427258190853,-38429.48231169602,0.0,-484.5725980065626,-484.5725980065626,4927.36452744843,-5411.937125454992,127295.88270662965,244
2022-09-30,1868.7742769698395,-7070.28010331995,2829.138409521829,-9955.279060051627,-14222.60708006693,0.0,-12353.83280309709,-12353.83280309709,-2765.2439702189313,-9588.588832878157,113033.04651993379,244
2022-10-03,22550.40626871146,4332.624364666984,8975.956921433446,-9703.14061425933,-17188.918795809328,0.0,5361.48747290213,5361.48747290213,-4000.4599013101865,9361.947374212315,119340.12278008503,244
2022-10-04,-78403.51169471939,-5521.057516137776,3421.0785613830108,-56850.95265671658,29205.4291857419,0.0,-49198.08250897749,-49198.08250897749,-971.0573310369163,-48227.02517794057,121104.9508641934,244
2022-10-05,-211.06801532034012,-5334.390876951458,2982.7311806970497,-2259.339876572695,-4008.5480480131314,0.0,-4219.616063333471,-4219.616063333471,391.47981944252655,-4611.095882775998,116349.43892848238,244
2022-10-06,-5468.557243001894,-8545.955817424321,3493.02087972965,-4088.7518719192526,-1543.2815944878334,0.0,-7011.838837489727,-7011.838837489727,2514.702754497671,-9526.541591987398,109208.79990648288,244
2022-10-07,46462.28774465337,13279.6100124676,3844.7001176799013,5111.405429078882,-27963.680363754323,0.0,18498.607380899048,18498.607380899048,12874.96647674592,5623.640904153127,92397.48809601566,244
2022-10-10,20176.71963569109,-7147.2044081033555,10093.85499164063,-5201.719094101617,-18744.934551272356,0.0,1431.7850844187349,1431.7850844187349,-2837.6048758937045,4269.389960312439,76254.2300405175,244
2022-10-11,-2326.506892023916,-1079.4207576256754,3938.026764512336,1859.9206430427644,8860.541455472807,0.0,6534.03456344889,6534.03456344889,3152.282992897105,3381.7515705517862,73539.15590803079,244
