date,gross_pnl,gross_vega,window,book
2020-04-27,-9535.414196590355,20000.0,3m_skip1m,rank
2020-04-28,-7904.658679161981,19765.880930574254,3m_skip1m,rank
2020-04-29,-42.257051044560086,19600.28266097414,3m_skip1m,rank
2020-04-30,7917.3520617077165,19437.12069536893,3m_skip1m,rank
2020-05-01,10380.975329023984,18689.914316269544,3m_skip1m,rank
2020-05-04,-3223.4909303481145,20000.0,3m_skip1m,rank
2020-05-05,-8395.068120539632,19789.028774877665,3m_skip1m,rank
2020-05-06,4283.86821738018,19107.4709773491,3m_skip1m,rank
2020-05-07,562.0398505165558,19185.900229693973,3m_skip1m,rank
2020-05-08,2256.534814967043,19254.06025037448,3m_skip1m,rank
2020-05-11,-284.3564176078313,20000.0,3m_skip1m,rank
2020-05-12,754.5092759996335,18997.188401243337,3m_skip1m,rank
2020-05-13,17258.38985532616,18550.88784558938,3m_skip1m,rank
2020-05-14,6251.155727577564,18736.191574004708,3m_skip1m,rank
2020-05-15,-4613.719520526251,18144.25905628511,3m_skip1m,rank
2020-05-18,2043.393635564924,19926.99518831923,3m_skip1m,rank
2020-05-19,5985.088051246777,19245.528725289252,3m_skip1m,rank
2020-05-20,1590.0712379400368,18845.928504728447,3m_skip1m,rank
2020-05-21,-3208.3353728162697,18959.55443809501,3m_skip1m,rank
2020-05-22,5319.134039498358,18603.902360388358,3m_skip1m,rank
2020-05-26,14563.726386599688,20000.0,3m_skip1m,rank
2020-05-27,2757.4249077618642,21160.659918424044,3m_skip1m,rank
2020-05-28,-4123.48651953448,21308.30140636998,3m_skip1m,rank
2020-05-29,9639.314683784749,21159.329506076203,3m_skip1m,rank
2020-06-01,-4963.227117311337,20000.0,3m_skip1m,rank
2020-06-02,3771.085591622645,19980.756283733394,3m_skip1m,rank
2020-06-03,8187.770775486649,19519.209082682326,3m_skip1m,rank
2020-06-04,4444.785662713329,19323.978286991627,3m_skip1m,rank
2020-06-05,4289.790103604357,19532.828215712096,3m_skip1m,rank
2020-06-08,-13658.120543164716,20000.0,3m_skip1m,rank
2020-06-09,-4076.5072906722885,20441.207239556144,3m_skip1m,rank
2020-06-10,-569.0352853665404,20202.330326257437,3m_skip1m,rank
2020-06-11,26237.115427135024,19099.07346460651,3m_skip1m,rank
2020-06-12,8617.336515900628,19106.457780362405,3m_skip1m,rank
2020-06-15,-4531.551084627404,20000.0,3m_skip1m,rank
2020-06-16,-6036.016153060645,19845.29638110783,3m_skip1m,rank
2020-06-17,-718.4168157814618,19409.69516030672,3m_skip1m,rank
2020-06-18,-8738.539706747508,18906.69114843004,3m_skip1m,rank
2020-06-19,8768.054733738132,18089.172625822757,3m_skip1m,rank
2020-06-22,-9967.261920794923,20000.000000000004,3m_skip1m,rank
2020-06-23,-795.299686505695,19230.064292831506,3m_skip1m,rank
2020-06-24,4799.762802876082,18500.013049899822,3m_skip1m,rank
2020-06-25,2313.4860684430223,18348.28801532764,3m_skip1m,rank
2020-06-26,3688.368191456381,17872.14678072278,3m_skip1m,rank
2020-06-29,-5344.321707208731,20000.0,3m_skip1m,rank
2020-06-30,-7663.543073669062,19666.380832708808,3m_skip1m,rank
2020-07-01,-4329.714999141043,19291.583383779267,3m_skip1m,rank
2020-07-02,12556.356599250243,18996.61452228881,3m_skip1m,rank
2020-07-06,-12127.796084160185,20000.0,3m_skip1m,rank
2020-07-07,-832.5567671788257,19672.844805981586,3m_skip1m,rank
2020-07-08,219.55142353651647,19370.91673415478,3m_skip1m,rank
2020-07-09,2140.145373485164,18897.08514716026,3m_skip1m,rank
2020-07-10,-827.3244341957105,18930.688166727854,3m_skip1m,rank
2020-07-13,-2177.94435301775,20000.0,3m_skip1m,rank
2020-07-14,4091.744764189642,19430.758911686593,3m_skip1m,rank
2020-07-15,493.93831404553697,19181.180142505036,3m_skip1m,rank
2020-07-16,-1790.4013080059435,18780.033142139437,3m_skip1m,rank
2020-07-17,-2179.069099499687,18373.067776659816,3m_skip1m,rank
2020-07-20,407.65978941635996,20000.0,3m_skip1m,rank
2020-07-21,-9822.035290803515,19526.795284620865,3m_skip1m,rank
2020-07-22,-4292.406391334535,19165.0048385317,3m_skip1m,rank
2020-07-23,-11583.730872283886,19198.337666055653,3m_skip1m,rank
2020-07-24,-1492.0052170469567,18984.119189451507,3m_skip1m,rank
2020-07-27,3423.5267609009147,20000.0,3m_skip1m,rank
2020-07-28,-11267.80389941204,19924.14351320565,3m_skip1m,rank
2020-07-29,-36.93989117799638,19339.840930087412,3m_skip1m,rank
2020-07-30,4506.885403239336,19460.778463997136,3m_skip1m,rank
2020-07-31,-6026.329385573218,18513.117364496793,3m_skip1m,rank
2020-08-03,-812.9312916154668,20000.0,3m_skip1m,rank
2020-08-04,-4075.7323498128985,19675.747782595212,3m_skip1m,rank
2020-08-05,131.8581511799204,19406.37837109564,3m_skip1m,rank
2020-08-06,-771.6860784098668,19085.24463841851,3m_skip1m,rank
2020-08-07,-1169.8592454386912,18863.817285643112,3m_skip1m,rank
2020-08-10,7825.530695690873,20000.000000000004,3m_skip1m,rank
2020-08-11,-5027.194536611173,19757.295168247085,3m_skip1m,rank
2020-08-12,16465.857369191403,19551.01948778898,3m_skip1m,rank
2020-08-13,2285.8495084323176,19565.470837109824,3m_skip1m,rank
2020-08-14,-1538.414837748051,19201.782683099933,3m_skip1m,rank
2020-08-17,-29961.247629364323,20000.000000000004,3m_skip1m,rank
2020-08-18,831.3946071160887,19720.06276912573,3m_skip1m,rank
2020-08-19,-14738.651432443228,19278.077280937487,3m_skip1m,rank
2020-08-20,1360.3506557801006,18941.975802442008,3m_skip1m,rank
2020-08-21,-982.2407490048381,18423.322367876837,3m_skip1m,rank
2020-08-24,10348.723045162013,20000.000000000004,3m_skip1m,rank
2020-08-25,-4849.379198445256,19629.750043086617,3m_skip1m,rank
2020-08-26,-2710.572929298281,19299.14676615531,3m_skip1m,rank
2020-08-27,599.0470435773891,19081.266315682573,3m_skip1m,rank
2020-08-28,467.84474256876325,18968.401779504205,3m_skip1m,rank
2020-08-31,-3901.3719339111135,20000.0,3m_skip1m,rank
2020-09-01,1197.083897778926,19617.997762341252,3m_skip1m,rank
2020-09-02,-4996.503277221843,19328.799465183136,3m_skip1m,rank
2020-09-03,-4462.218974453659,19260.308732196438,3m_skip1m,rank
2020-09-04,5367.688135733993,18861.99442096131,3m_skip1m,rank
2020-09-08,-4152.178107160722,20000.0,3m_skip1m,rank
2020-09-09,-7296.470468014535,19825.64006630431,3m_skip1m,rank
2020-09-10,-3242.776790368064,19007.13275262407,3m_skip1m,rank
2020-09-11,639.0075404952202,18548.730350343492,3m_skip1m,rank
2020-09-14,3494.4782093058298,20000.000000000004,3m_skip1m,rank
2020-09-15,479.6158822528468,19454.339482688574,3m_skip1m,rank
2020-09-16,868.8388907125059,19392.724203607322,3m_skip1m,rank
2020-09-17,-2518.89952450988,19394.253798323774,3m_skip1m,rank
2020-09-18,7861.489317525373,18539.753796583573,3m_skip1m,rank
2020-09-21,-1291.808408997155,20000.0,3m_skip1m,rank
2020-09-22,-1650.7111162686037,20003.91967669821,3m_skip1m,rank
2020-09-23,-8983.517513034587,19020.001949452788,3m_skip1m,rank
2020-09-24,1930.3232375745806,19015.477302658033,3m_skip1m,rank
2020-09-25,-2762.4285758231863,19480.44133963507,3m_skip1m,rank
2020-09-28,10904.80412494912,20000.0,3m_skip1m,rank
2020-09-29,412.37727505826814,19643.809022276917,3m_skip1m,rank
2020-09-30,-1978.570557734889,19461.256553655123,3m_skip1m,rank
2020-10-01,2232.9772964999725,19187.73435525373,3m_skip1m,rank
2020-10-02,-3314.6018174436917,19012.991043980823,3m_skip1m,rank
2020-10-05,-489.2412312759664,20000.0,3m_skip1m,rank
2020-10-06,-198.95473451502016,19725.024747198127,3m_skip1m,rank
2020-10-07,1273.719854395936,19265.230982625995,3m_skip1m,rank
2020-10-08,-1794.1674404836215,18795.88065477819,3m_skip1m,rank
2020-10-09,-1856.194739733091,18365.156946578616,3m_skip1m,rank
2020-10-12,2583.057580907265,20000.0,3m_skip1m,rank
2020-10-13,-177.98665708942588,20014.47917012538,3m_skip1m,rank
2020-10-14,400.4194775624412,19907.797986999565,3m_skip1m,rank
2020-10-15,3479.6019949534066,19434.485881179982,3m_skip1m,rank
2020-10-16,4723.295484219204,18964.37555549983,3m_skip1m,rank
2020-10-19,4411.781524764432,20000.0,3m_skip1m,rank
2020-10-20,-1571.937292196117,19854.63703908912,3m_skip1m,rank
2020-10-21,-7468.949241702981,19414.107199878803,3m_skip1m,rank
2020-10-22,-9740.674501285808,18888.43977447448,3m_skip1m,rank
2020-10-23,4323.090873567644,18358.001450087966,3m_skip1m,rank
2020-10-26,-14062.480744400289,20000.0,3m_skip1m,rank
2020-10-27,26381.026104813387,20325.69920441848,3m_skip1m,rank
2020-10-28,882.9425609384032,20257.32624127469,3m_skip1m,rank
2020-10-29,-14647.782386606137,19785.307043371773,3m_skip1m,rank
2020-10-30,-3976.9964531423198,19509.60638623559,3m_skip1m,rank
2020-11-02,-7495.694065611389,20000.0,3m_skip1m,rank
2020-11-03,-3802.1789154519283,19705.08628948928,3m_skip1m,rank
2020-11-04,14150.280990416093,19147.926900214417,3m_skip1m,rank
2020-11-05,-5025.104682051851,18659.610318014275,3m_skip1m,rank
2020-11-06,576.6341469200308,18561.15378943831,3m_skip1m,rank
2020-11-09,-49934.33499160115,20000.0,3m_skip1m,rank
2020-11-10,-10475.736762617855,20558.983641069164,3m_skip1m,rank
2020-11-11,35159.70016548713,20324.786904108623,3m_skip1m,rank
2020-11-12,-2569.8684070796535,20413.015326563396,3m_skip1m,rank
2020-11-13,-8494.992279999786,19802.04323446749,3m_skip1m,rank
2020-11-16,-5827.619040683979,20000.0,3m_skip1m,rank
2020-11-17,1124.9981666104388,20528.90543659241,3m_skip1m,rank
2020-11-18,-1654.3000622679065,20714.159870988125,3m_skip1m,rank
2020-11-19,-317.73677810442996,20169.56809338159,3m_skip1m,rank
2020-11-20,1990.6232374573488,20243.81752213166,3m_skip1m,rank
2020-11-23,-6518.463624203428,20000.0,3m_skip1m,rank
2020-11-24,-9403.937380357473,20297.381775529586,3m_skip1m,rank
2020-11-25,-1562.863956928226,20311.149143498373,3m_skip1m,rank
2020-11-27,862.8987951290038,19778.438072870842,3m_skip1m,rank
2020-11-30,1177.1644246337416,20000.0,3m_skip1m,rank
2020-12-01,4339.77097171219,19718.88982622639,3m_skip1m,rank
2020-12-02,7987.906317886365,19580.53772884841,3m_skip1m,rank
2020-12-03,-4962.89134536931,19600.170381481534,3m_skip1m,rank
2020-12-04,2785.816053546793,19248.697817807082,3m_skip1m,rank
2020-12-07,263.3572316770497,20000.0,3m_skip1m,rank
2020-12-08,3475.4431327636116,19865.049021266303,3m_skip1m,rank
2020-12-09,-2123.4338064352687,19801.13478848707,3m_skip1m,rank
2020-12-10,3314.7641966549563,19862.765369255892,3m_skip1m,rank
2020-12-11,-1473.8984747359154,19711.12510742469,3m_skip1m,rank
2020-12-14,6394.324955092783,20000.0,3m_skip1m,rank
2020-12-15,-684.1628961541359,19569.56867640853,3m_skip1m,rank
2020-12-16,-1804.7084012922542,19145.416412516475,3m_skip1m,rank
2020-12-17,-1160.4403016331507,18828.03792533763,3m_skip1m,rank
2020-12-18,987.9838518263333,18771.796914590424,3m_skip1m,rank
2020-12-21,-124.7839007078185,20000.0,3m_skip1m,rank
2020-12-22,-10.452543847252585,19751.67510273279,3m_skip1m,rank
2020-12-23,-772.2534443991395,19143.142886706348,3m_skip1m,rank
